$p_{\mathrm{LA}}^{\min}$,$p_{\mathrm{LA}}^{\max}$,$\left( \frac{p_{\mathrm{LA}}}{dt} \right)^{\min}$,$\left( \frac{p_{\mathrm{LA}}}{dt} \right)^{\max}$,$V_{\mathrm{LA}}^{\min}$,$V_{\mathrm{LA}}^{\max}$,$\left( \frac{V_{\mathrm{LA}}}{dt} \right)^{\min}$,$\left( \frac{V_{\mathrm{LA}}}{dt} \right)^{\max}$,$p_{\mathrm{LV}}^{\min}$,$p_{\mathrm{LV}}^{\max}$,$\left( \frac{p_{\mathrm{LV}}}{dt} \right)^{\min}$,$\left( \frac{p_{\mathrm{LV}}}{dt} \right)^{\max}$,$V_{\mathrm{LV}}^{\min}$,$V_{\mathrm{LV}}^{\max}$,$\left( \frac{V_{\mathrm{LV}}}{dt} \right)^{\min}$,$\left( \frac{V_{\mathrm{LV}}}{dt} \right)^{\max}$,$p_{\mathrm{RA}}^{\min}$,$p_{\mathrm{RA}}^{\max}$,$\left( \frac{p_{\mathrm{RA}}}{dt} \right)^{\min}$,$\left( \frac{p_{\mathrm{RA}}}{dt} \right)^{\max}$,$V_{\mathrm{RA}}^{\min}$,$V_{\mathrm{RA}}^{\max}$,$\left( \frac{V_{\mathrm{RA}}}{dt} \right)^{\min}$,$\left( \frac{V_{\mathrm{RA}}}{dt} \right)^{\max}$,$p_{\mathrm{RV}}^{\min}$,$p_{\mathrm{RV}}^{\max}$,$\left( \frac{p_{\mathrm{RV}}}{dt} \right)^{\min}$,$\left( \frac{p_{\mathrm{RV}}}{dt} \right)^{\max}$,$V_{\mathrm{RV}}^{\min}$,$V_{\mathrm{RV}}^{\max}$,$\left( \frac{V_{\mathrm{RV}}}{dt} \right)^{\min}$,$\left( \frac{V_{\mathrm{RV}}}{dt} \right)^{\max}$
0.004649706134050733,0.006707797780986568,0.005850581947969729,0.008347767242347823,0.0029875677883881755,0.004718178847777074,0.0070930805262797375,0.005807309718199409,0.007576430391238553,0.005892832954438456,0.005443606429971959,0.005117339416899351,0.005957103520667277,0.003294941395115711,0.004319419335618804,0.0072090387519749555,0.004623208343956642,0.006665138088986667,0.004130800784707606,0.008052193683490326,0.004536587346690766,0.003960992245604827,0.00608334528895026,0.005108043217974511,0.008920008687631585,0.0030149092131831505,0.0026146040620831854,0.004773879789929084,0.006398204423636208,0.004443205167067375,0.0054775514444671035,0.006067368904769154
0.002440939252851864,0.004988151073792825,0.0032634071594285397,0.004576189411547992,0.0015224538930383945,0.002141523132858856,0.0035829461345909075,0.003809205105959936,0.004059125421676522,0.0018308455297622616,0.003423304063453035,0.002335366396000548,0.0020612443872375487,0.0005428790043000937,0.0021270686080447692,0.004412645731907231,0.002400260365388662,0.0041699153612002144,0.0022312182584120124,0.004612566579945324,0.0024816168639851936,0.0012114786540647086,0.0026635455010011306,0.0012212726786397022,0.0035373664783738146,0.0017357781500780185,0.002833327590310116,0.0016363772459605998,0.0028021085394497078,0.0020741425398451167,0.0022792790096629787,0.0032568403383319107
0.003956097603103793,0.00722106113590296,0.005707567377087526,0.007880760160758768,0.002871043173660316,0.003713594496567961,0.006087003611337606,0.005949838925569845,0.006405642118145735,0.005069028808273872,0.0044336223942651075,0.0039023871149173146,0.0064499408623162465,0.0017625091871438835,0.0031700048780481677,0.0066245413551734205,0.004144484926462884,0.0068548928856896904,0.004477534924779123,0.008389287984231181,0.00353786777648662,0.002566052296632138,0.004791009552878478,0.0036762120404264017,0.008154229113227754,0.0021488750667078807,0.002769846664834007,0.0026280483215798075,0.006190855508894692,0.003944793700338532,0.00404934770946303,0.005746056186567316
0.004539194674239065,0.005524212632955305,0.004377084681189547,0.007168601572402945,0.001037093209044322,0.0028258713518967285,0.004078113110670326,0.005780319357011193,0.005637964200813836,0.005924304168136533,0.007690420101906493,0.00642440917064971,0.0035892736445526886,0.0008507218578601576,0.004426267053304211,0.004504806117586496,0.003413894167145597,0.0045670689744137,0.00308965286633644,0.005423282433443598,0.00318582541953271,0.001705732148446976,0.00372196434894669,0.002281121657516097,0.005982646398068652,0.005030939870780368,0.005460937096363075,0.005923172160101223,0.005168970780118785,0.0021617915690147808,0.005394213870668496,0.003908760814600937
0.005538267853461058,0.011270859960123326,0.00721719087777973,0.012197087501155396,0.003557656526312174,0.009154599024160222,0.007895609127939553,0.009620720531472069,0.00847772507580537,0.008747438068764544,0.006312730099128665,0.005037929694239872,0.01697657483153691,0.002905825074032196,0.004307004455913535,0.009564385055771094,0.005844960266514862,0.007251250099686737,0.0058372955156822705,0.011810629986805009,0.006062752972206945,0.0047363314711059545,0.007822357513588675,0.006423073814800716,0.013210961314868624,0.00461907736432538,0.004885462635914892,0.004455747706628185,0.011000485623649062,0.006541145413324493,0.006154665772906626,0.008075532288032393
0.002281492873090387,0.0030396948233095593,0.002225622411957063,0.003589159678252622,0.002611102280922156,0.0024914122670723566,0.0030463654045938633,0.0033554971690498594,0.0022741988186840848,0.0021202895806115563,0.0018628048029085847,0.0016248606128460746,0.0035079595302815614,0.0021496692359181356,0.0017840435346835723,0.002988528864150687,0.0017381398396333209,0.0024867571771380985,0.002094237576780809,0.0030353757652759315,0.001791303355371741,0.001131454242212378,0.0023416708131306133,0.0015963016210247382,0.003067764934460796,0.001190625865280854,0.001036193548834278,0.0015969603886874326,0.003029192918429742,0.0021824229852834467,0.002534059300286491,0.002359772085317842
0.0011503053427211485,0.004712016344524964,0.002876315775190312,0.004928375501232813,0.0010317253569014178,0.002205132649366908,0.004774889511962996,0.00521130220970365,0.00347236773344171,0.002025988472353267,0.002415419743558571,0.001193343686856081,0.003110836795253994,0.0007915574822934208,0.0018031454011029184,0.004005597547563925,0.0018556700434048193,0.003576612855128316,0.002528224310525484,0.004554691931272773,0.0025089460227568643,0.0013763577342683678,0.0035917835317565614,0.0013147536335092172,0.0031294792747705055,0.0010266254272313308,0.003454968640230768,0.0014694865948251255,0.0018391155936007028,0.0017972168845802239,0.0011853833837093424,0.0032681169918703443
0.004085564435263438,0.010818589767744018,0.008198219560439222,0.011763701203215479,0.002778502167200288,0.006384049430249225,0.009516888905901674,0.010062543566330386,0.01162133320840344,0.005599706617280875,0.013134057934448214,0.008840536955414483,0.00813881220689103,0.00206396766340514,0.008264685381802668,0.00930167955566628,0.003967446298794023,0.009348244625269371,0.005810836234706508,0.0124678306048518,0.005928104665523374,0.003383098730224321,0.0068141918840378445,0.00501772055994724,0.008674537039197199,0.00494467891769071,0.010990309952234573,0.010328865394997631,0.010133759272117241,0.005763929559706714,0.009606667422188004,0.008076834547282339
0.001292983834093862,0.006665010206575005,0.004572651974572182,0.008080040818312689,0.001190685447907213,0.0031917552367855,0.004464416432445687,0.005369650033967514,0.005718203525452085,0.0027513908193212097,0.005005057047263387,0.002969389877165841,0.004431142148284111,0.0010566115896496042,0.0025752540232823976,0.004861459073303075,0.0025739174418065247,0.003908614051650464,0.0029867277621864804,0.005662841772495019,0.003475282087089988,0.0016368729316152085,0.0037719247243701566,0.0018195635634514473,0.003762273937632498,0.00243556546745124,0.005089246196105099,0.0032326260666187337,0.0031380370739206866,0.0026214244826335826,0.002332931261321697,0.004021572801811495
0.0022065296343032658,0.003741718818523098,0.004115020476174503,0.0043336460801171135,0.001013255319000822,0.0020356043622048333,0.0033375344739380295,0.004826908268197756,0.003430979469716996,0.003269617651826297,0.003828249181442613,0.003116670062197307,0.004407998550122393,0.0015578120782496572,0.0030902937823239526,0.0037177069740432804,0.0022303445501326642,0.0032131999251223506,0.002536288660934195,0.004017485082648325,0.0027309071202237254,0.0009345863816894599,0.0029549208952680604,0.003421479326102744,0.0029272651148871897,0.003359394165456623,0.0027091024965168577,0.004753082527717356,0.0038449908548490327,0.0023323315690614425,0.0038752445268489546,0.0033842060218031655
0.001172782359329605,0.005104250655149082,0.003877477586186454,0.005773568218820994,0.001816263245944058,0.0027225804214628603,0.004802540670080836,0.0071766012387037715,0.004017607420786526,0.002552797848183884,0.003401669234502232,0.0031695382469443542,0.004851241690700184,0.002147733623204722,0.0028991649731171273,0.004174793587075407,0.0024275957084950324,0.003601390141496518,0.003348788319963834,0.004977032070982897,0.0030848889931483197,0.001246790238612788,0.004058353706250523,0.0017870052428450307,0.003449134184834512,0.001959096637655779,0.0034886957821139873,0.0029326376967918765,0.0038122499646367747,0.0027313781411596656,0.00299834198502346,0.0037191447757466073
0.006239396616278364,0.010328619451557585,0.007982283114662885,0.01057171615669657,0.004240450248218735,0.006254350728468191,0.009097679586985414,0.009184447103096148,0.00945455728060667,0.010101448421262827,0.006754839240035966,0.0071325063765247726,0.008467312480156376,0.0033044906094355114,0.0054235743967247846,0.009368322392961932,0.005564908256066588,0.00944848592851603,0.006284208363890628,0.012301599253836528,0.006390593200714844,0.006338935999269852,0.008003197462593288,0.006774117258279423,0.009813902939752832,0.004570975316529968,0.005290395928839961,0.004812325717630305,0.01011572671252093,0.0066374512148854896,0.006917383700459746,0.009204769624060355
0.0025812851538888305,0.00900728132797135,0.006582567008130872,0.00852429017203167,0.0024461112798141696,0.004460235221433628,0.007339780315081796,0.007668892475846464,0.007570238618731396,0.004596490939105099,0.007346294951932428,0.005254021626836834,0.007086897917431135,0.0015317229881429383,0.005461710083290747,0.006955375016161209,0.003386234302114294,0.006144462338993473,0.005118199600973354,0.008061469831738418,0.004082439634643118,0.0020127401188708366,0.006138289846630331,0.0034068108424569316,0.006553411375827575,0.0037988716166360336,0.007230886297249668,0.005874056795797504,0.006209857876117305,0.0046243336273988364,0.005326459363685055,0.007011341980300999
0.0027996204760600296,0.0033138879115446537,0.007129709833209558,0.00523445898125946,0.007056532196421943,0.0030379861124145203,0.0067118609773307554,0.0027742453616611856,0.003650339163935288,0.0017494157710400053,0.0018611374665370231,0.002286865383453091,0.0025013337538859785,0.0038333584945306446,0.0017227862814077504,0.006428758061321777,0.00757479087044423,0.0036996578924145505,0.0056661412870851685,0.00521119092087759,0.007519276237351783,0.003227720059642309,0.005517597611391828,0.0026234940711583775,0.0026697258178483853,0.0019852965805172733,0.0014595671525537176,0.002894007484378895,0.001824459044002235,0.006133174600885397,0.0018314733035809873,0.0053517051434408686
0.0025175083178418873,0.0025669129602387685,0.004876452397252521,0.003295112840202288,0.005895438792111589,0.0023698444292478836,0.00487632732572452,0.002409732364344462,0.0031280494709361377,0.001892639773396011,0.0019239644463700197,0.002474563315847126,0.0023452093933751246,0.0043575035423328475,0.0019250920591682283,0.004439959355029272,0.006532112923886153,0.002683316667875039,0.004623037671044206,0.004378880158380335,0.005633917634490987,0.0023245424333793326,0.0042015779284823515,0.002214542754147039,0.0022396566886974762,0.0016668266391670287,0.0015609350059449497,0.0025011126788566265,0.0014360984672513474,0.004755024198926968,0.0023362436326818657,0.003946226730845656
0.0043442507383785476,0.0063511621625688885,0.0066032048077413,0.00773882949959461,0.007415285674104473,0.008268549163770225,0.005058832533780322,0.009043606201850284,0.0068781948065135485,0.004051793141743795,0.004460069997011638,0.003860276755883359,0.007185397400987704,0.00694467453055533,0.004828257106269176,0.00481371545756559,0.0038592202212836503,0.007222598008332314,0.007859975736718731,0.007792620236203743,0.008870727344987154,0.007791451420049394,0.005368774830035013,0.007838823052693684,0.004866127531956973,0.0027106248841000935,0.0034959486405089003,0.0033394702784768455,0.00515580968673723,0.004728388801903201,0.003977322284254968,0.006188204240190109
0.0008258413386017237,0.001878718361408866,0.001435043814639412,0.0017148297476284058,0.001375762802605677,0.001378377084848752,0.001435033131687224,0.002084529719690841,0.0009852823759806154,0.0007392642397183188,0.0010545711290415641,0.0010735195982061554,0.0008710149678899377,0.0005975798125135686,0.0010790486217249506,0.0013001971532392422,0.0013417935404714469,0.0010420074429218465,0.0016090292185768182,0.001269380251717612,0.002201979168826827,0.0021542614794842433,0.0012875469705261899,0.0010190623290395155,0.0013600291882245451,0.0005051932372981854,0.0008053850121073009,0.0008395194543497059,0.0010935112599796367,0.0012975421668267907,0.0009308249537542028,0.0011004048109332003
0.005638379063772668,0.007258335733714051,0.0066118682836823865,0.008042001946657561,0.011060486994900176,0.00948266512936581,0.0058548546888993755,0.00779057925353799,0.007235468146778088,0.002533286509439222,0.003820347910112665,0.003863959184844105,0.00774695910547023,0.008160112443961842,0.005011889924811831,0.005113873309822328,0.004451091712706577,0.007096838384358274,0.007907235097880749,0.008824445930020292,0.008480265407269838,0.008248195184244182,0.007631139721206367,0.00673604619695601,0.006229139990538773,0.002625817585114191,0.004080773186421926,0.003016722822088531,0.004030026876353392,0.006667842561863594,0.0037568968658186035,0.004476358036404518
0.00368461417134148,0.004910151625230128,0.006676089905548101,0.006400939864748449,0.002460245933616141,0.0049833913734893525,0.004756101108647777,0.005291686796181331,0.003458436154083524,0.0012211949867131807,0.0012903960995053123,0.0024995620156099455,0.0043066146717704885,0.003564618415412043,0.002422450092115434,0.004643795304993008,0.005021575430021882,0.005302779262684846,0.0068262714187754476,0.006464179628249085,0.003927927864888131,0.0031883077857498155,0.005037805999008073,0.006490730512410541,0.0024836307172160167,0.001607368871758752,0.0024467801496326816,0.003131822690794617,0.002120110130678419,0.004580034972526819,0.002694851469915847,0.004576803703726101
0.006099146855772607,0.007176603149651938,0.008925965969942329,0.009804554763119085,0.005553824258052216,0.00759616760511778,0.008282559570481879,0.00973300302595376,0.00610891304059021,0.002444813295306072,0.003361508778729666,0.003729383124045376,0.0070718581570346165,0.005553865858789898,0.004978264491940301,0.00643957643030493,0.006801980722245008,0.009355324551226122,0.009895982522040797,0.009643542172232072,0.007391685815129801,0.005788762528288074,0.007794631444119063,0.00953467365900875,0.005113118026129893,0.003287782092474835,0.004169436018559925,0.004690541813906791,0.003900301467044163,0.004144471483562247,0.004904928168797897,0.007751993695218825
0.0015211837717553293,0.00337584200799874,0.005473469240834563,0.004100956539774153,0.002585714867061676,0.0008950106809756387,0.004073231746933342,0.0023193154680318947,0.0019473042962878905,0.00042342605967405316,0.000803407486755461,0.000768290684630383,0.0008817259448045939,0.0008628322482422475,0.0005805741861346906,0.003758021111471581,0.003839080420971426,0.0036356270226868704,0.004341877371886683,0.003949115436975419,0.003784361224970851,0.00048609470090510507,0.00412036872293182,0.0020598762952183515,0.0009640122930852857,0.001458765727377035,0.0013193653054346633,0.0016408043347865046,0.0007973805069486314,0.002714908023106096,0.0006361919350727285,0.004617233163862673
0.001361658390554821,0.002147025552083223,0.001932748261048769,0.002434330667236553,0.0030267068528771835,0.0025646551571171287,0.0018488885674194317,0.002605324951077751,0.0019344382625385175,0.0008722224070499957,0.0007965042536280725,0.0011151935483867143,0.0023500826437690848,0.00253036986880909,0.0014786604573812088,0.001746640920935614,0.001250194242503542,0.0018040288640220217,0.002146980185020399,0.0021148008075960235,0.0025111271106994094,0.0025780980527804302,0.0017707703243220975,0.0018438332281912283,0.0020390116563293956,0.0009677858405096318,0.000957299411245823,0.0010313806707619468,0.0015395164541372238,0.0021928217527798642,0.0013564500607679967,0.0015995462422555712
0.0015426608123842295,0.0030789774218773266,0.004747803298967073,0.004365533906053443,0.004459287988304511,0.0018357545754771728,0.0044072466835579135,0.00203996292490499,0.001673348981131615,0.0012943132997901914,0.0015015068090314348,0.0017772891020782925,0.00197629855475667,0.0034893710210220515,0.0011937758372508708,0.004864687008538993,0.003636240767708215,0.0034461934728229307,0.004635750704412928,0.0038927582754160433,0.003574907143063626,0.00090283373175066,0.004268496294434555,0.0018969870466420235,0.0020223064823468085,0.001158917727796486,0.0011835721281711108,0.0022244738918197338,0.0014223200853430613,0.0036408245680596887,0.0016159112267888508,0.003863212320148544
0.001883395056469756,0.00257995112254815,0.004069127037782076,0.003363411352677827,0.0026781132435938523,0.0015362490051101395,0.004468556729115494,0.001968925318657113,0.0017738401230214342,0.0007594011964536716,0.0012676648129893388,0.0014774402596626018,0.001176553397469743,0.0020632187259525905,0.0008159196561586295,0.003871296978173764,0.004519806125746083,0.0031507325423124006,0.004413749924665307,0.003701623880812246,0.0035200100333485735,0.0007981482535915423,0.004311489044170392,0.002390466926888118,0.0017164372043328045,0.0011555212245869138,0.0010317585557289646,0.002001933944610606,0.0009510562791214518,0.00336684067381927,0.0010469922733618504,0.003768093745477211
0.005048996538878208,0.006936736514497704,0.007521215542760366,0.008588761939426329,0.009018262497990343,0.009379166745964049,0.005403240736832152,0.010207131513390194,0.007223469356522279,0.002954626354230386,0.0037438185253550853,0.003728704152327403,0.008769369305993736,0.007346974896170839,0.0052378832845006015,0.005104683068887086,0.004521936211714876,0.006130928227497845,0.008675080407890723,0.0072761625582500504,0.008474552268233616,0.008923447894668942,0.005507442977812136,0.006963671170605203,0.005488449748865914,0.003250687326669191,0.003632191475640884,0.0034628877174987826,0.004386128159097582,0.004478115094629453,0.0037980467846894642,0.005243162850912003
0.0006546789461741077,0.0021789918362062864,0.002852952095301732,0.0032297263223735303,0.0009637120653662386,0.0008550904327173437,0.0027432208500889335,0.001609342576665294,0.0018852952115453129,0.0003246750758002549,0.0007248388705082864,0.0010180711070710952,0.001080444054042745,0.0006925139843568681,0.0012530625220873697,0.0027965844131591596,0.001634951850139741,0.0024418240591795176,0.0026300276657602274,0.0028676141411689998,0.0013545299603438005,0.001389148364940137,0.0033183731158001055,0.0010493701304804337,0.001258966331804448,0.0005528524198859993,0.0009446898906489358,0.0009206642422369043,0.0011572295513372524,0.0014725679542457956,0.0012091045398019951,0.0027323248033404696
0.0035830281898908203,0.005924100678583062,0.005979841089794099,0.007110040494234367,0.0023741719328779615,0.003709853156953399,0.006170566714269004,0.0074239380839509535,0.006054819938153421,0.003162862869163572,0.004789345669703396,0.0030186902096856643,0.007217940866852188,0.0024283977714648058,0.0052830154141741146,0.00544282953381909,0.0030258067384159363,0.005382152901112606,0.003559321876181947,0.0062392026478936555,0.004111103188129673,0.0017088423069071316,0.0047099713813604244,0.004525510464069985,0.00451493155312219,0.004022486770609684,0.004413722003315519,0.005244935667353336,0.006205657341250153,0.004099000700389738,0.003992299737846963,0.0051342894298845865
0.004352181080859098,0.00812538316918924,0.008719624482667134,0.008792711191002044,0.004173396315622719,0.005828999507996124,0.007826603702520231,0.007478634292048987,0.006958578498785677,0.005008137932761968,0.0056405546132996375,0.003041727285452943,0.008060974320817108,0.003720987393895287,0.004906605702636523,0.007712416636797026,0.004827045090932484,0.007141253895866812,0.00586981024412209,0.007783346690756333,0.006576594509375454,0.0022900421402392945,0.006537681098432729,0.0063427517246030015,0.00713170596137642,0.004476700705331372,0.004159329381419595,0.006510348253760354,0.007423300547275885,0.005395411737527468,0.005411862630863984,0.006669374388091276
0.001295464176762315,0.0025418208799603886,0.0032616207656016457,0.005684120228911365,0.0029389419541510954,0.0016642559408225853,0.004370315638654545,0.002364753366125836,0.0015515984499569354,0.0009142101398275315,0.0010229869253800467,0.0012421662497593378,0.0016202076920956363,0.0019423860814029477,0.001114177879243095,0.003711057353157816,0.0026843149701709567,0.002898317282701734,0.003330014079421916,0.003511297955134519,0.00355663394802176,0.0010957143242542571,0.0038804054634071447,0.0015447614473275326,0.002215957783664777,0.00038415577981341107,0.001004662993376443,0.0006916401725336579,0.000839715512331603,0.002577262290220123,0.0007804787255947649,0.0036314741122555542
0.0013548322412968565,0.004529935793795295,0.005046729714208374,0.006522524090178012,0.0031866249860296567,0.0019309996762978594,0.005310827565469706,0.0033625855255406973,0.0016420563339494122,0.001981398679922148,0.0014987868501379856,0.0013325460492835796,0.003065059625468497,0.0017407910080087148,0.0012801237437062957,0.005367630832502993,0.003857870461647287,0.004042480147983125,0.004425205239436117,0.004487061950556025,0.004715428958033557,0.0010904034151928126,0.00524962088471946,0.002192322286419038,0.0020996934234597015,0.0005285993481091084,0.0011779990912913181,0.0011695010962945757,0.0018535978967779301,0.003367558447854682,0.0011712118630650586,0.004184458458126827
0.005553680584781549,0.012085883849077333,0.01328460068528132,0.014384871547571733,0.007886439732182126,0.006906922586433243,0.016647372405394004,0.008887330708038897,0.008015351599400887,0.0037842516991760345,0.00463458904103155,0.0033470550167029006,0.006709521168677173,0.0036780679257919545,0.006460687919214666,0.017131179956594585,0.009340406581333293,0.010888192307006064,0.011179455640899304,0.011760373221501022,0.010658635563719881,0.0042611751475462025,0.012733777845308537,0.008985947734425886,0.006199787708010506,0.0026341820518608326,0.004341687176982692,0.005719466837383575,0.005935496060183373,0.006550367396090323,0.0030828000908535904,0.011440347056007527
0.008909402031732225,0.01362790084811861,0.013367679152876842,0.013855752480513695,0.009969209342329022,0.007523336493487518,0.013887667855927236,0.008832488393552463,0.010069187627187443,0.015073315020740068,0.01079126368483268,0.01191063575517235,0.00605342608319456,0.014913535759368537,0.01109182388178371,0.01497136419937923,0.009245135451028974,0.019151620070714834,0.010985494567035261,0.01254024182317956,0.008598598582983785,0.013283183094619096,0.011820056148406187,0.01309877487865455,0.014596820662128694,0.005715303371447903,0.008518492349558421,0.009857952734758505,0.0047639629536490305,0.01582093768404096,0.0069133188537723175,0.015949904293499028
0.013256075199138849,0.013605897924731903,0.013630695556502872,0.01223457188421111,0.007641371306631469,0.010284222520192586,0.00962856552650519,0.015464738057633036,0.00751637288316524,0.005537254626629391,0.0071436776816767925,0.009491844986560971,0.013857357603929255,0.0054346823381968236,0.009670585751537144,0.008217063416360736,0.013972246556254234,0.011031876523174534,0.008161646257337568,0.01181139157910738,0.009324885251260559,0.003707074877906843,0.008995831474890031,0.00947441779503067,0.011073778933946557,0.015008367072218516,0.013946875815644041,0.00852615981840632,0.01264360452190408,0.012137133101358593,0.009189548324590293,0.010925636658511175
0.0011731137585364408,0.0014740446649381851,0.0017316624730217933,0.0017509902104260986,0.0020060360255656244,0.0006576997854314898,0.0017641399598631899,0.0017397177558484663,0.0016359934378822947,0.0008382115888121816,0.0009999866500527879,0.0008594972584633324,0.0009616939290813874,0.0023134648746104985,0.0009651424691175033,0.0017830513487188664,0.001392076392838454,0.0018898346290305993,0.0016919636134577712,0.002175443139496087,0.0011842948832853193,0.000749208819735915,0.001809608977618716,0.0011052021665795692,0.001292290288601769,0.0004918637604702054,0.0008995327823481195,0.0006186838684013013,0.0007968027768434429,0.0015996502986415121,0.00093164577444975,0.0016216974313102755
0.0024882704040666737,0.0027984332190357317,0.0027935691016344535,0.0035331316068116818,0.0023982820647934673,0.0015546603646632584,0.0027911341575017753,0.0028569184970635457,0.0026332706436493114,0.0014940352391020738,0.002173290135577924,0.0014079102568467794,0.002144349523408319,0.0031607915237839364,0.000851433442325462,0.0030731861226899904,0.00205936404304243,0.0025643781355435694,0.0024811858578234727,0.003300632299427049,0.0015679094926240764,0.001593899447711559,0.0028971542455897346,0.0017677048339164577,0.002132147942824657,0.0006698445498067036,0.0016219970365910878,0.0008928359116470417,0.0010820855551743373,0.002284869283612099,0.0007955548290271199,0.0031262169186035246
0.002552776135873411,0.0033976803880595018,0.003014935174667936,0.003417777091461956,0.0022728804147282276,0.0032132697547255147,0.0031799493246542324,0.003970809427388872,0.0034226084036113975,0.004246423786387202,0.0018180373426620532,0.003163438762072953,0.003281584198273977,0.0027864049213721263,0.002075485337952428,0.00352253921485931,0.0030560012026347753,0.0026336507775515557,0.0025770462477449777,0.003287203814738519,0.0016883928398415504,0.0011537699787063029,0.0026284042406862105,0.002040771546389819,0.002337398347328841,0.003925359792619377,0.0014802272654876074,0.003626496769054753,0.0026159162539703246,0.0023215539832989397,0.0022981667636911216,0.0028076475351674238
0.0019667622705201054,0.0034134467310730373,0.0024959460064876834,0.003672173943897343,0.002228689503617312,0.0034349972423109907,0.002710363902823305,0.002802026797415426,0.004074275141450775,0.003286273240890262,0.0017603524576785153,0.003125456658747556,0.0026574147577061824,0.0023099452443325957,0.002132930670268981,0.00329918723701419,0.0018645365411119723,0.0025326801961839643,0.0019645558495066367,0.0035117318880873586,0.0016431527485852118,0.0009720911660025522,0.0017228180310176883,0.00126781423562018,0.002670388554127638,0.0024538914269095395,0.0016431821127214303,0.002926797608432368,0.0020378654972137804,0.002638653621720573,0.0019422370490553634,0.002761633265567267
0.004779014102804729,0.0027037285434047143,0.003404193333612491,0.003566480319152968,0.0024267242306766044,0.0022897377319947864,0.0023927880041931513,0.0030753889429173684,0.0021133748121998732,0.0008097982102784832,0.0011457552161440723,0.0010932510348135205,0.0014867726184823226,0.0013182203670798669,0.0012998619521515384,0.0019230502280682704,0.0029989787749713217,0.0022459831115414536,0.0033278483629060234,0.0027889780558385396,0.002283771249914431,0.0020990893520538463,0.0030317103479799695,0.0031841759997892805,0.0017140839235258855,0.0012897205392392232,0.0011930019066069292,0.0009135854300341938,0.001398182672128151,0.0019257690876033698,0.001571893295607687,0.0023856071212141334
0.003680376736464846,0.0021125102327695373,0.0024898897352467948,0.0027870396240412937,0.0011115986501314102,0.0010618013164065587,0.0019843688826633897,0.0020320872363769104,0.00141513570765532,0.0009097233166456189,0.0007267689702655765,0.000568657732807854,0.0015887769902193317,0.0009683031621258934,0.0008777175529946314,0.002157277483978497,0.002177673847261251,0.0015589497408908244,0.0021052862099062543,0.0026674905754858393,0.0012061393753734246,0.0015895990836418674,0.0020682480472448434,0.002168916045090806,0.0015721411944359686,0.0013288852524785432,0.000783479718305551,0.0008093875094573564,0.0010870471832214984,0.001348875761776563,0.0007354425987268565,0.002069736478604602
0.009103890724214515,0.004616808633464381,0.0066428803958157945,0.005285832619687688,0.006261211178921262,0.004724084047651472,0.00456949373573792,0.0059601204718807525,0.004634614339662461,0.0013118635350693926,0.001601098537648049,0.0024547823436692692,0.003211871142192766,0.0027510689224178337,0.0029631156095280995,0.004166253251735933,0.005002964026372437,0.004731174063064534,0.008029981399179301,0.005966459906255902,0.007350195148121477,0.007672707481924334,0.005951794580720644,0.006207583073107529,0.0029270155098676024,0.0029697622141119993,0.0019814049267417463,0.0027532672389354762,0.0019323787643860787,0.004490669831021246,0.0027913395449062637,0.003946134472096084
0.0011447872240525163,0.002540343839418667,0.002268605916379119,0.003113853402377906,0.0016572575208085752,0.0013328270189330795,0.002645894848919248,0.0020871640307657704,0.002445286583637067,0.0007099441865686179,0.001508080283284378,0.0013308949405203654,0.001041889155867626,0.0013636334807467071,0.0015112775452364583,0.0024422113312455606,0.001578952638482674,0.002157142848294943,0.0019185823623878886,0.002572792108788306,0.0017587178339946645,0.0006485118482244352,0.0018557291390452755,0.0015138565450035927,0.0029429572709152806,0.0002957582319849807,0.0008153988849118312,0.0011273727209361848,0.0017242086343916053,0.001832647700637887,0.001974570996446333,0.0024495137666875923
0.0010127545057970152,0.0014513807795786483,0.0015052177803816312,0.002100888178718412,0.0009138082549149601,0.0008001104326840063,0.0017765575642340165,0.0018921480910831844,0.001720925110414509,0.0011049872342557851,0.0017209431350235238,0.002411077893372282,0.0006793755509554926,0.0015184483214390704,0.0017779118729806152,0.0018314028972666707,0.0010713383090922234,0.0016354351002139803,0.00159417283141629,0.00206173979181194,0.0017820342809878999,0.0025085975775224283,0.001880451402886269,0.0023035239113785213,0.0009438037357204312,0.0016721352579284028,0.0013289394044176338,0.0029549293695664805,0.0017821357073670749,0.001417461092412316,0.002373164698991558,0.0017924921282873453
0.003377539262609662,0.005462036409996398,0.005517794027667056,0.0070450574769410695,0.002906534635789528,0.003599016114887411,0.0044669457276347345,0.005639745052538591,0.004374785212973294,0.004237796203191218,0.0057678463213063315,0.00534108071645846,0.004443304487123208,0.002929536511627679,0.004807917968155826,0.0048496683650470045,0.002900987393218224,0.0041719221594470205,0.0034253181060990086,0.005833604336009767,0.004197187454139629,0.001909095468983297,0.003300678398361346,0.0029485281159338885,0.006759301278605792,0.004477455856806621,0.005249454882027683,0.005277363791141125,0.006940639616086753,0.004558382113709303,0.004961636008284884,0.0039023841068882895
